                   x                   P1                   P2
-0.99870000000000125340 -0.00000000034020000000 0.00000000000000000000
-0.99860000000000126441 0.00000000005093000000 0.00000000000000000000
-0.99850000000000127542 0.00000000071670000000 0.00000000000000000000
-0.99840000000000128644 -0.00000000000545700000 0.00000000000000000000
-0.99830000000000129745 -0.00000000007276000000 0.00000000000000000000
-0.99820000000000130846 0.00000000036380000000 0.00000000000000000000
-0.99810000000000131948 -0.00000000006548000000 0.00000000000000000000
-0.99800000000000133049 -0.00000000005093000000 0.00000000000000000000
-0.99790000000000134150 -0.00000000006548000000 0.00000000000000000000
-0.99780000000000135252 0.00000000022560000000 0.00000000000000000000
-0.99770000000000136353 -0.00000000040750000000 0.00000000000000000000
-0.99760000000000137454 -0.00000000018740000000 0.00000000000000000000
-0.99750000000000138556 0.00000000004547000000 0.00000000000000000000
-0.99740000000000139657 0.00000000028560000000 0.00000000000000000000
-0.99730000000000140759 -0.00000000019100000000 0.00000000000000000000
-0.99720000000000141860 -0.00000000001273000000 0.00000000000000000000
-0.99710000000000142961 -0.00000000005639000000 0.00000000000000000000
-0.99700000000000144063 -0.00000000050570000000 0.00000000000000000000
-0.99690000000000145164 -0.00000000014370000000 0.00000000000000000000
-0.99680000000000146265 0.00000000025100000000 0.00000000000000000000
-0.99670000000000147367 0.00000000030740000000 0.00000000000000000000
-0.99660000000000148468 0.00000000025650000000 0.00000000000000000000
-0.99650000000000149569 0.00000000006003000000 0.00000000000000000000
-0.99640000000000150671 -0.00000000039840000000 0.00000000000000000000
-0.99630000000000151772 0.00000000014190000000 0.00000000000000000000
-0.99620000000000152873 0.00000000055480000000 0.00000000000000000000
-0.99610000000000153975 -0.00000000023460000000 0.00000000000000000000
-0.99600000000000155076 -0.00000000063480000000 0.00000000000000000000
-0.99590000000000156177 0.00000000008731000000 0.00000000000000000000
-0.99580000000000157279 -0.00000000003638000000 0.00000000000000000000
-0.99570000000000158380 -0.00000000015460000000 0.00000000000000000000
-0.99560000000000159481 0.00000000009277000000 0.00000000000000000000
-0.99550000000000160583 0.00000000013100000000 0.00000000000000000000
-0.99540000000000161684 -0.00000000098590000000 0.00000000000000000000
-0.99530000000000162785 -0.00000000022560000000 0.00000000000000000000
-0.99520000000000163887 0.00000000034200000000 0.00000000000000000000
-0.99510000000000164988 0.00000000034740000000 0.00000000000000000000
-0.99500000000000166089 -0.00000000042930000000 0.00000000000000000000
-0.99490000000000167191 0.00000000009277000000 0.00000000000000000000
-0.99480000000000168292 0.00000000000363800000 0.00000000000000000000
-0.99470000000000169393 -0.00000000040930000000 0.00000000000000000000
-0.99460000000000170495 0.00000000000000000000 0.00000000000000000000
-0.99450000000000171596 0.00000000049290000000 0.00000000000000000000
-0.99440000000000172697 -0.00000000004911000000 0.00000000000000000000
-0.99430000000000173799 -0.00000000039290000000 0.00000000000000000000
-0.99420000000000174900 0.00000000007458000000 0.00000000000000000000
-0.99410000000000176001 0.00000000026010000000 0.00000000000000000000
-0.99400000000000177103 -0.00000000057660000000 0.00000000000000000000
-0.99390000000000178204 -0.00000000017100000000 0.00000000000000000000
-0.99380000000000179305 0.00000000020920000000 0.00000000000000000000
-0.99370000000000180407 0.00000000014550000000 0.00000000000000000000
-0.99360000000000181508 -0.00000000027830000000 0.00000000000000000000
-0.99350000000000182609 0.00000000002728000000 0.00000000000000000000
-0.99340000000000183711 0.00000000010550000000 0.00000000000000000000
-0.99330000000000184812 0.00000000044200000000 0.00000000000000000000
-0.99320000000000185914 0.00000000009641000000 0.00000000000000000000
-0.99310000000000187015 0.00000000031650000000 0.00000000000000000000
-0.99300000000000188116 -0.00000000018920000000 0.00000000000000000000
-0.99290000000000189218 0.00000000088400000000 0.00000000000000000000
-0.99280000000000190319 -0.00000000049110000000 0.00000000000000000000
-0.99270000000000191420 0.00000000034200000000 0.00000000000000000000
-0.99260000000000192522 0.00000000014730000000 0.00000000000000000000
-0.99250000000000193623 0.00000000042930000000 0.00000000000000000000
-0.99240000000000194724 0.00000000003274000000 0.00000000000000000000
-0.99230000000000195826 -0.00000000002910000000 0.00000000000000000000
-0.99220000000000196927 -0.00000000048570000000 0.00000000000000000000
-0.99210000000000198028 -0.00000000029100000000 0.00000000000000000000
-0.99200000000000199130 0.00000000043110000000 0.00000000000000000000
-0.99190000000000200231 -0.00000000029470000000 0.00000000000000000000
-0.99180000000000201332 0.00000000003274000000 0.00000000000000000000
-0.99170000000000202434 -0.00000000016370000000 0.00000000000000000000
-0.99160000000000203535 0.00000000067480000000 0.00000000000000000000
-0.99150000000000204636 -0.00000000022370000000 0.00000000000000000000
-0.99140000000000205738 -0.00000000011820000000 0.00000000000000000000
-0.99130000000000206839 -0.00000000028920000000 0.00000000000000000000
-0.99120000000000207940 -0.00000000053110000000 0.00000000000000000000
-0.99110000000000209042 -0.00000000030740000000 0.00000000000000000000
-0.99100000000000210143 -0.00000000023100000000 0.00000000000000000000
-0.99090000000000211244 0.00000000002365000000 0.00000000000000000000
-0.99080000000000212346 -0.00000000014730000000 0.00000000000000000000
-0.99070000000000213447 -0.00000000036740000000 0.00000000000000000000
-0.99060000000000214548 0.00000000019650000000 0.00000000000000000001
-0.99050000000000215650 -0.00000000075310000000 0.00000000000000000001
-0.99040000000000216751 -0.00000000009641000000 0.00000000000000000001
-0.99030000000000217852 0.00000000040380000000 0.00000000000000000001
-0.99020000000000218954 0.00000000083130000000 0.00000000000000000001
-0.99010000000000220055 -0.00000000014190000000 0.00000000000000000001
